id,species,genotype,site,subsystem,tank,rack,qty,size
,DL,DL256,Mote Looe Key [In Situ],,,DL MIX2,46,0
,PC,PC34,Mote Looe Key [In Situ],,,PC-34,46,0
,AC,AC0,Mote Looe Key [In Situ],,,AC-UNK,46,0
,PC,PC18,Mote Summerland,All Summerland,E1,R1526,45,0.5
,PS,PS17,Mote Summerland,All Summerland,E1,R1470,45,0.25
,MC,MC203,Mote Summerland,All Summerland,E5,R1135,45,0.75
,OF,OF774,Mote Summerland,All Summerland,A6,R1579,45,0.25
,OF,OF773,Mote Summerland,All Summerland,A6,R1043,45,0.5
,INTERSEPTA,SI12,Mote Summerland,All Summerland,C5,R48,45,0.25
,OF,OF1002,Mote Summerland,All Summerland,A4,R1655,45,0.25
,AC,AC58,Mote Key Largo [In Situ],,,Red01,45,0
,AC,AC58,Mote Key Largo [In Situ],,,Blue01,45,0
,PS,PS1,Mote Looe Key [In Situ],,,PS-1,45,0
,PS,PS4,Mote Looe Key [In Situ],,,PS-4,45,0
,DL,DL3,Mote Looe Key [In Situ],,,DL-3,45,0
,OF,OF1004,Mote Summerland,All Summerland,E1,R819,44,0.5
,INTERSEPTA,SI25,Mote Summerland,All Summerland,D4,R1234,44,0.25
,RADIANS,SR259,Mote Summerland,All Summerland,D2,R1533,44,0.25
,ASTREOIDES,PA70,Mote Summerland,All Summerland,H6,R285,44,0.5
,,PA,Mote Summerland,All Summerland,G9,R1181,44,0.25
,DL,DL199,Mote Summerland,All Summerland,B5,R1716,44,0.25
,PS,PS29,Mote Looe Key [In Situ],,,PS MIX2,44,0
,OF,OF976,Mote Summerland,All Summerland,E6,R481,43,0.5
,OF,OF987,Mote Summerland,All Summerland,C2,R1331,43,0.5
,INTERSEPTA,SI12,Mote Summerland,All Summerland,C5,R996,43,0.25
,INTERSEPTA,SI12,Mote Summerland,All Summerland,C5,R662,43,0.25
,OF,OF976,Mote Summerland,All Summerland,E1,R1172,43,0.5
,OF,OF996,Mote Summerland,All Summerland,E6,R297,43,0.75
,INTERSEPTA,SI72,Mote Summerland,All Summerland,D4,R956,43,0.25
,OF,OF993,Mote Summerland,All Summerland,A1,R1807,43,0.25
,OF,OF981,Mote Summerland,All Summerland,D4,R1235,43,0.5
,AC,AC50,Mote Key Largo [In Situ],,,Blue03,43,0
,MC,MC11,Mote Looe Key [In Situ],,,MC-11,43,0
,INTERSEPTA,SI12,Mote Summerland,All Summerland,C5,R903,42,0.25
,PS,PS6,Mote Summerland,All Summerland,D5,R125,42,0.75
,OF,OF328,Mote Summerland,All Summerland,C4,R1169,42,0.25
,MC,MC62,Mote Summerland,All Summerland,E3,R1566,42,0.25
,OF,OF773,Mote Summerland,All Summerland,D1,R1660,42,0.5
,SIDEREA,SS40,Mote Summerland,All Summerland,C2,ISLA108,42,0.25
,OF,OF1,Mote Summerland,All Summerland,B5,R1134,42,0.25
,OF,OF1,Mote Summerland,All Summerland,B5,R1288,42,0.25
,OF,OF1005,Mote Summerland,All Summerland,A4,R1201,42,0.25
,PS,PS25,Mote Looe Key [In Situ],,,PS-25,42,0
,PC,PC40,Mote Looe Key [In Situ],,,PC-40,42,0
,OF,OF999,Mote Summerland,All Summerland,A4,R1107,41,0.25
,OF,OF977,Mote Summerland,All Summerland,E6,R397,41,0.75
,INTERSEPTA,SI12,Mote Summerland,All Summerland,C4,R1348,41,0.5
,MC,MC127,Mote Summerland,All Summerland,B1,R1615,41,0.25
,DL,DL4,Mote Summerland,All Summerland,E4,R1576,41,0.5
,PC,PC59,Mote Summerland,All Summerland,E3,R1866,41,0.5
,OF,OF697,Mote Summerland,All Summerland,E5,R263,41,0.5
,OF,OF668,Mote Summerland,All Summerland,D2,R1600,41,0.5
,MC,MC74,Mote Looe Key [In Situ],,,MC-72,41,0
,MC,MC74,Mote Looe Key [In Situ],,,MC-74,41,0
,PS,PS32,Mote Summerland,All Summerland,A1,R1116,41,0.25
,PC,PC23,Mote Looe Key [In Situ],,,PC-23,41,0
,OF,OF989,Mote Summerland,All Summerland,Q2,R1275,40,0.75
,INTERSEPTA,SI11,Mote Summerland,All Summerland,C4,R987,40,0.5
,OF,OF1004,Mote Summerland,All Summerland,E4,R205,40,0.5
,PC,PC54,Mote Summerland,All Summerland,D5,R170,40,0.25
,OF,OF995,Mote Summerland,All Summerland,F7,R651,40,0.75
,AC,AC57,Mote Looe Key [In Situ],,,X,40,0
,AC,AC51,Mote Key Largo [In Situ],,,Blue29,40,0
,OF,OF1043,Mote Summerland,All Summerland,E5,R1482,40,0.25
,PC,PC54,Mote Summerland,All Summerland,F4,R357,40,1
,PA,PA413,Mote Summerland,All Summerland,A2,R1395,40,0.25
,AC,AC62,Mote Key Largo [In Situ],,,Red01,40,0
,AC,AC62,Mote Key Largo [In Situ],,,Red02,40,0
,AC,AC75,Mote Key Largo [In Situ],,,Red04,40,0
,MC,MC97,Mote Key Largo [In Situ],,,Red04,40,0
,AC,AC5,Mote Key Largo [In Situ],,,Red07,40,0
,AC,AC47,Mote Key Largo [In Situ],,,Red08,40,0
,AC,AC51,Mote Key Largo [In Situ],,,Red09,40,0
,AC,AC58,Mote Key Largo [In Situ],,,Red10,40,0
,MC,MC97,Mote Key Largo [In Situ],,,Blue94,40,0
,AC,AC75,Mote Key Largo [In Situ],,,Blue04,40,0
,AC,AC5,Mote Key Largo [In Situ],,,Blue07,40,0
,AC,AC47,Mote Key Largo [In Situ],,,Blue18,40,0
,AC,AC2503,Mote Looe Key [In Situ],,,CU-007,40,0
,PS,PS14,Mote Looe Key [In Situ],,,PS-14,40,0
,PS,PS21,Mote Looe Key [In Situ],,,PS-21,40,0
,PS,PS37,Mote Looe Key [In Situ],,,PS MIX3,40,0
,AC,AC2631,Mote Looe Key [In Situ],,,RD-6,40,0
,AC,AC2634,Mote Looe Key [In Situ],,,RD-14,40,0
,DL,DL15,Mote Looe Key [In Situ],,,DL MIX1,40,0
,PC,PC36,Mote Looe Key [In Situ],,,PC-36,40,0
,OF,OF1004,Mote Summerland,All Summerland,B3,R803,39,0.75
,OF,OF979,Mote Summerland,All Summerland,C2,R1212,39,0.5
,DL,DL3,Mote Summerland,All Summerland,B1,R1428,39,0.25
,PS,PS6,Mote Summerland,All Summerland,A1,R727,39,0.25
,DS,DS6,Mote Summerland,All Summerland,A1,R219,39,0.25
,OF,OF457,Mote Summerland,All Summerland,A1,R1757,39,0.25
,CN,CN12,Mote Looe Key [In Situ],,,CN-12/39,39,0
,PD,PD?,Mote Summerland,All Summerland,C1,R483,39,0.5
,OF,OF987,Mote Summerland,All Summerland,F1,R719,39,0.25
,OF,OF995,Mote Summerland,All Summerland,Q2,R1810,39,0.75
,PA,PA418,Mote Summerland,All Summerland,A2,R893,39,0.25
,AC,AC2,Mote Key Largo [In Situ],,,Red04,39,0
,AC,AC2,Mote Key Largo [In Situ],,,Blue34,39,0
,OF,OF985,Mote Summerland,All Summerland,A4,R710,39,0.25
,OF,OF100,Mote Summerland,All Summerland,F1,R619,38,0.75
,OF,OF1004,Mote Summerland,All Summerland,D4,R1346,38,0.25
,PC,PC13,Mote Summerland,All Summerland,C3,R298,38,0.5
,OF,OF988,Mote Summerland,All Summerland,F9,R1407,38,0.5
,OF,OF994,Mote Summerland,All Summerland,B6,R343,38,0.25
,MC,MC127,Mote Summerland,All Summerland,B2,R940,38,0.25
,INTERSEPTA,SI11,Mote Summerland,All Summerland,C5,R18,38,0.25
,AC,AC76,Mote Key Largo [In Situ],,,Red06,38,0
,AC,AC76,Mote Key Largo [In Situ],,,Blue26,38,0
,PS,PS31,Mote Summerland,All Summerland,B6,R1174,37,0.5
,OF,OF97,Mote Summerland,All Summerland,E4,R1387,37,0.75
,DS,DS13,Mote Summerland,All Summerland,D2,R1652,37,0.5
,DL,DL181,Mote Summerland,All Summerland,D1,R926,37,0.5
,MC,MC1,Mote Summerland,All Summerland,B5,R1040,37,0.25
,PS,PS15,Mote Summerland,All Summerland,B2,R1219,37,0.25
,DL,DL5,Mote Summerland,All Summerland,B1,R286,37,0.25
,OF,OF1004,Mote Summerland,All Summerland,C2,R1274,36,0.5
,PC,PC19,Mote Summerland,All Summerland,F7,R904,36,0.75
,ASTREOIDES,PA130,Mote Summerland,All Summerland,C4,R748,36,0.75
,PC,PC42,Mote Summerland,All Summerland,F3,R1271,36,0.75
,PC,PC16,Mote Summerland,All Summerland,E3,R1402,36,0.5
,DL,DL216,Mote Summerland,All Summerland,D1,R1597,36,0.5
,PC,PC61,Mote Summerland,All Summerland,A6,R1607,36,0.25
,SIDEREA,SS56,Mote Summerland,All Summerland,C2,ISLA270,36,0.5
,DL,DL191,Mote Summerland,All Summerland,A5,R1321,36,1
,DL,DL3,Mote Summerland,All Summerland,B2,R1839,36,0.25
,PS,PS20,Mote Summerland,All Summerland,B1,R1980,36,0.25
,PS,PS3,Mote Looe Key [In Situ],,,PS-3,36,0
,DL,DL1,Mote Looe Key [In Situ],,,DL-1,36,0
,AC,AC46,Mote Looe Key [In Situ],,,AC-46,36,0
,OF,OF979,Mote Summerland,All Summerland,F1,R1280,35,0.5
,OF,OF980,Mote Summerland,All Summerland,E6,R1031,35,0.75
,OF,OF1002,Mote Summerland,All Summerland,F3,R1052,35,0.75
,OF,OF1035,Mote Looe Key [In Situ],,default,R1239,35,0.25
,OF,OF980,Mote Summerland,All Summerland,D6,R2015,35,0.5
,DL,DL188,Mote Summerland,All Summerland,F1,R1935,35,0.75
,INTERSEPTA,SI76,Mote Summerland,All Summerland,C3,R1224,35,0.25
,OF,OF1035,Mote Looe Key [In Situ],,default,R1729,35,0.5
,DL,DL177,Mote Summerland,All Summerland,F1,R1829,35,0.5
,MC,MC1,Mote Summerland,All Summerland,B2,R1611,35,0.25
,SIDEREA,SS463,Mote Looe Key [In Situ],,default,R1616,35,0.25
,AC,AC31,Mote Key Largo [In Situ],,,Red07,35,0
,AC,AC31,Mote Key Largo [In Situ],,,Blue37,35,0
,PS,PS7,Mote Islamorada [In Situ],,Unassigned,R263,35,0.75
,DL,DL2,Mote Looe Key [In Situ],,,DL-2,35,0
,CN,CN11,Mote Looe Key [In Situ],,,CN-11,35,0
,OF,OF987,Mote Summerland,All Summerland,C4,R927,34,0.5
,OF,OF976,Mote Looe Key [In Situ],,default,R738,34,0.25
,OF,OF96,Mote Summerland,All Summerland,E1,R1550,34,0.25
,OF,OF1040,Mote Islamorada [In Situ],,Unassigned,R109,34,0.5
,INTERSEPTA,SI58,Mote Summerland,All Summerland,D1,R885,34,0.25
,PS,PS15,Mote Islamorada [In Situ],,Unassigned,R221,34,0.25
,DL,DL175,Mote Summerland,All Summerland,F6,R603,34,0.5
,FRANKSI,OK1,Mote Summerland,All Summerland,A6,R1596,34,0.25
,DL,DL180,Mote Summerland,All Summerland,C2,R1156,34,0.5
,OF,OF987,Mote Summerland,All Summerland,C1,R879,34,0.5
,OF,OF1022,Mote Islamorada [In Situ],,Unassigned,R1,34,0.25
,PS,PS7,Mote Islamorada [In Situ],,Unassigned,R47,34,0.5
,RADIANS,SR188,Mote Looe Key [In Situ],,default,R1725,34,0.25
,SIDEREA,SS85,Mote Looe Key [In Situ],,default,ISLA119,34,0
,OF,OF1022,Mote Islamorada [In Situ],,,Red81,34,0
,OF,OF928,Mote Islamorada [In Situ],,Unassigned,R72,34,0.75
,PA,PA404,Mote Summerland,All Summerland,A2,R74,34,0.25
,PA,PA415,Mote Summerland,All Summerland,A2,R946,34,0.25
,PS,PS7,Mote Islamorada [In Situ],,Unassigned,R2,34,0.5
,OF,OF934,Mote Islamorada [In Situ],,Unassigned,R2,34,0.5
,PS,PS7,Mote Islamorada [In Situ],,Unassigned,R264,34,0.5
,OF,OF1008,Mote Islamorada [In Situ],,Unassigned,R292,34,0.75
,OF,OF934,Mote Islamorada [In Situ],,Unassigned,R3,34,0.5
,AC,AC56,Mote Islamorada [In Situ],,,Red09,34,0
,PS,PS15,Mote Islamorada [In Situ],,,Red81,34,0
,OF,OF930,Mote Islamorada [In Situ],,Unassigned,R18,34,0.25
,OF,OF1015-B,Mote Islamorada [In Situ],,Unassigned,R74,34,0.25
,OF,OF953,Mote Islamorada [In Situ],,Unassigned,R203,34,0.25
,DL,DL257,Mote Looe Key [In Situ],,,DL MIX2,34,0
,OF,OF3,Mote Summerland,,Unassigned,R708,33,0
,INTERSEPTA,SI80,Mote Summerland,All Summerland,C1,R443,33,0.25
,RADIANS,SR188,Mote Looe Key [In Situ],,default,R850,33,0.25
,INTERSEPTA,SI76,Mote Looe Key [In Situ],,default,R275,33,0.25
,INTERSEPTA,SI76,Mote Looe Key [In Situ],,default,R888,33,0.5
,INTERSEPTA,SI76,Mote Looe Key [In Situ],,default,R1315,33,0.25
,MC,MC202,Mote Islamorada [In Situ],,Unassigned,R184,33,0.5
,INTERSEPTA,SI76,Mote Looe Key [In Situ],,default,R988,33,0.25
,OF,OF988,Mote Summerland,All Summerland,A1,R1832,33,0.25
,MC,MC72,Mote Summerland,All Summerland,B5,R272,33,0.25
,OF,OF3,Mote Summerland,All Summerland,B5,R1638,33,0.75
,OF,OF694,Mote Summerland,All Summerland,B2,R1078,33,0.25
,DL,DL2,Mote Summerland,All Summerland,B6,R1522,33,0.25
,SIDEREA,SS463,Mote Looe Key [In Situ],,default,R1852,33,0.5
,SIDEREA,SS463,Mote Looe Key [In Situ],,default,R2009,33,0.25
,SIDEREA,SS86,Mote Looe Key [In Situ],,default,ISLA5,33,0
,PS,PS7,Mote Islamorada [In Situ],,Unassigned,R185,33,0.5
,AC,AC6,Mote Key Largo [In Situ],,,Red04,33,0
,PS,PS14,Mote Key Largo [In Situ],,,Red04,33,0
,AC,AC6,Mote Key Largo [In Situ],,,Blue24,33,0
,MC,MC202,Mote Islamorada [In Situ],,,Red82,33,0
,OF,OF928,Mote Islamorada [In Situ],,,Red94,33,0
,OF,OF956,Mote Islamorada [In Situ],,Unassigned,R292,33,0.5
,OF,OF956,Mote Islamorada [In Situ],,Unassigned,R306,33,0.5
,OF,OF930,Mote Islamorada [In Situ],,Unassigned,R52,33,0.25
,OF,OF982,Mote Summerland,All Summerland,B3,R1024,32,0.5
,OF,OF1004,Mote Summerland,All Summerland,C2,R560,32,0.5
,OF,OF697,Mote Summerland,All Summerland,E5,R823,32,0.25
,DL,DL173,Mote Summerland,All Summerland,E6,R1124,32,0.5
,OF,OF1004,Mote Summerland,All Summerland,D4,R992,32,0.25
,PS,PS3,Mote Summerland,All Summerland,A5,R1771,32,1
,OF,OF994,Mote Summerland,All Summerland,F5,R1437,32,
,DL,DL9,Mote Summerland,All Summerland,C1,R2020,32,0.5
,OF,OF950,Mote Islamorada [In Situ],,Unassigned,R1,32,0
,SIDEREA,SS463,Mote Looe Key [In Situ],,default,R1650,32,0.25
,OF,OF950,Mote Islamorada [In Situ],,,Red83,32,0
,PA,PA407,Mote Summerland,All Summerland,A2,R2009,32,0.25
,PC,PC24,Mote Key Largo [In Situ],,,Red02,32,0
,PC,PC24,Mote Key Largo [In Situ],,,Blue92,32,0
,AC,AC50,Mote Islamorada [In Situ],,,Red08,32,0
,OF,OF1040,Mote Islamorada [In Situ],,,Red82,32,0
,OF,OF956,Mote Islamorada [In Situ],,Unassigned,R164,32,0.5
,PS,PS5,Mote Looe Key [In Situ],,,PS MIX1,32,0
,OF,OF671,Mote Summerland,All Summerland,D5,R487,31,0
,DL,DL207,Mote Summerland,All Summerland,D2,R122,31,0.25
,OF,OF941,Mote Islamorada [In Situ],,Unassigned,R318,31,0
,ASTREOIDES,PA26,Mote Summerland,All Summerland,C3,R1421,31,0.25
,DL,DL182,Mote Summerland,All Summerland,F1,R2022,31,0.25
,MC,MC63,Mote Summerland,All Summerland,F1,R179,31,0.5
,DL,DL206,Mote Summerland,All Summerland,Q9,R1112,31,0.5
,PS,PS3,Mote Summerland,All Summerland,B5,R1585,31,0.25
,RADIANS,SR188,Mote Looe Key [In Situ],,default,R1249,31,0.25
,PS,PS6,Mote Summerland,All Summerland,B1,R1307,31,0.25
,OF,OF976,Mote Looe Key [In Situ],,default,R796,31,0.25
,MC,MC93,Mote Looe Key [In Situ],,,MC MIX3,31,0
,DL,DL22,Mote Looe Key [In Situ],,,DL-22,31,0
,MC,MC60,Mote Summerland,All Summerland,F3,R468,30,0.5
,INTERSEPTA,SI7,Mote Summerland,All Summerland,F4,R340,30,1
,OF,OF1004,Mote Summerland,All Summerland,E1,R1198,30,0.5
,PC,PC16,Mote Summerland,All Summerland,C3,R437,30,0.5
,CN,CN21,Mote Summerland,All Summerland,F7,R1435,30,1
,OF,OF990,Mote Summerland,All Summerland,F7,R1438,30,0.75
,OF,OF671,Mote Summerland,All Summerland,F7,R1391,30,0.75
,MC,MC106,Mote Summerland,All Summerland,A2,R1433,30,1
,OF,OF979,Mote Summerland,All Summerland,E4,R1176,30,0.5
,DL,DL203,Mote Summerland,All Summerland,C4,R25,30,0.75
,PD,PD?,Mote Summerland,All Summerland,G9,R1012,30,0.5
,OF,OF3,Mote Summerland,All Summerland,D1,R949,30,0.5
,MC,MC211,Mote Summerland,All Summerland,D5,R1344,30,0.5
,DL,DL208,Mote Summerland,All Summerland,A6,R1598,30,0.25
,INTERSEPTA,SI13,Mote Summerland,All Summerland,C3,R1002,30,0.5
,DL,DL11,Mote Summerland,All Summerland,A5,R491,30,1
,MC,MC205,Mote Islamorada [In Situ],,Unassigned,R198,30,0.5
,OF,OF1031,Mote Islamorada [In Situ],,Unassigned,R148,30,0.5
,DL,DL215,Mote Summerland,All Summerland,F4,R386,30,0.5
,DL,DL269,Mote Islamorada [In Situ],,Unassigned,R269,30,0.5
,MC,MC205,Mote Islamorada [In Situ],,,Red83,30,0
,MC,MC125,Mote Key Largo [In Situ],,,Red03,30,0
,MC,MC125,Mote Key Largo [In Situ],,,Red03,30,0
,OF,OF947,Mote Islamorada [In Situ],,Unassigned,R203,30,0.75
,OF,OF934,Mote Islamorada [In Situ],,Unassigned,R221,30,0.5
,OF,OF934,Mote Islamorada [In Situ],,Unassigned,R303,30,0.5
,OF,OF954,Mote Islamorada [In Situ],,Unassigned,R2,30,0.5
,AC,AC7,Mote Islamorada [In Situ],,,Red15,30,0
,DL,DL269,Mote Islamorada [In Situ],,,Red81,30,0
,OF,OF954,Mote Islamorada [In Situ],,,Red84,30,0
,OF,OF1009,Mote Islamorada [In Situ],,Unassigned,R239,30,0.75
,AC,AC2522,Mote Looe Key [In Situ],,,CU-053,30,0
,AC,AC2539,Mote Looe Key [In Situ],,,CL-123,30,0
,AC,AC2534,Mote Looe Key [In Situ],,,CU-103,30,0
,AC,AC2533,Mote Looe Key [In Situ],,,CU-100,30,0
,AC,AC2618,Mote Looe Key [In Situ],,,NB-8a,30,0
,AC,AC2612,Mote Looe Key [In Situ],,,NB-20,30,0
,OF,OF988,Mote Summerland,All Summerland,F5,R989,29,0.75
,MC,MC108,Mote Looe Key [In Situ],,default,R175,29,0.75
,PD,PD?,Mote Summerland,All Summerland,G9,R1342,29,1
,MC,MC62,Mote Summerland,All Summerland,D2,R1704,29,0.25
,MC,MC203,Mote Looe Key [In Situ],,default,R74,29,0.5
,PC,PC57,Mote Summerland,All Summerland,B5,R966,29,0.25
,RADIANS,SR189,Mote Looe Key [In Situ],,default,R1614,29,0.5
,INTERSEPTA,SI79,Mote Looe Key [In Situ],,default,R1615,29,0.5
,RADIANS,SR190,Mote Looe Key [In Situ],,default,R1756,29,0.5
,MC,MC108,Mote Looe Key [In Situ],,default,R1238,29,0.75
,OF,OF1008,Mote Islamorada [In Situ],,Unassigned,R18,29,0.5
,OF,OF934,Mote Islamorada [In Situ],,Unassigned,R211,29,0.5
,OF,OF947,Mote Islamorada [In Situ],,Unassigned,R306,29,0.75
,OF,OF1008,Mote Islamorada [In Situ],,Unassigned,R309,29,0.75
,OF,OF927,Mote Islamorada [In Situ],,Unassigned,R125,29,0.25
,OF,OF1016,Mote Islamorada [In Situ],,Unassigned,R148,29,0.75
,OF,OF1015,Mote Islamorada [In Situ],,Unassigned,R180,29,0.25
,OF,OF1016,Mote Islamorada [In Situ],,Unassigned,R253,29,0.75
,OF,OF1009,Mote Islamorada [In Situ],,Unassigned,R268,29,0.75
,OF,OF1016,Mote Islamorada [In Situ],,Unassigned,R295,29,0.75
,OF,OF183,Mote Looe Key [In Situ],,,OF-183,29,0
,OF,OF990,Mote Summerland,All Summerland,C6,R934,28,0.5
,OF,OF1004,Mote Looe Key [In Situ],,default,R387,28,0.25
,MC,MC108,Mote Looe Key [In Situ],,default,R573,28,0.75
,INTERSEPTA,SI11,Mote Summerland,All Summerland,C1,R2,28,0.5
,PC,PC15,Mote Summerland,All Summerland,E5,R889,28,0.5
,PS,PS44,Mote Summerland,All Summerland,F4,R1669,28,0.25
,DL,DL196,Mote Summerland,All Summerland,D2,R1641,28,0.5
,RADIANS,SR258,Mote Summerland,All Summerland,D2,R1620,28,0.25
,OF,OF773,Mote Summerland,All Summerland,A6,R1646,28,0.25
,SIDEREA,SS463,Mote Looe Key [In Situ],,default,R845,28,0.5
,SIDEREA,SS23,Mote Summerland,All Summerland,D5,R1445,28,0.25
,AC,AC90,Mote Looe Key [In Situ],,,AC-90,28,0
,PS,PS6,Mote Summerland,All Summerland,A5,R922,28,0.75
,PS,PS12,Mote Summerland,All Summerland,A5,R1120,28,0.25
,CN,CN8,Mote Looe Key [In Situ],,,CN MIX1,28,0
,OF,OF990,Mote Summerland,All Summerland,C6,R1333,28,0.5
,SIDEREA,SS463,Mote Summerland,All Summerland,D4,R1661,28,0.25
,DL,DL178,Mote Summerland,All Summerland,B6,R1586,28,0.5
,MC,MC107,Mote Summerland,All Summerland,F3,R1021,28,0.75
,DL,DL257,Mote Summerland,All Summerland,F6,R117,28,0.75
,MC,MC203,Mote Looe Key [In Situ],,default,R1949,28,0.5
,MC,MC203,Mote Looe Key [In Situ],,default,R1979,28,0.5
,MC,MC108,Mote Looe Key [In Situ],,default,R1262,28,0.5
,MC,MC108,Mote Looe Key [In Situ],,default,R1377,28,0.75
,DL,DL1,Mote Summerland,All Summerland,A2,R1144,28,0.25
,PA,PA405,Mote Summerland,All Summerland,A2,R74,28,0.25
,OF,OF1042,Mote Summerland,All Summerland,A4,R1670,28,0.25
,AC,AC62,Mote Key Largo [In Situ],,,Red01,28,0
,AC,AC62,Mote Key Largo [In Situ],,,Red02,28,0
,OF,OF1031,Mote Islamorada [In Situ],,,Red81,28,0
,OF,OF1015,Mote Islamorada [In Situ],,Unassigned,R129,28,0.25
,OF,OF1016,Mote Islamorada [In Situ],,Unassigned,R270,28,0.75
,AC,AC89,Mote Looe Key [In Situ],,,AC-89,28,0
,OF,OF980,Mote Summerland,All Summerland,Q2,R120,27,0.5
,DL,DL8,Mote Summerland,All Summerland,E4,R1345,27,0.75
,OF,OF981,Mote Summerland,All Summerland,D4,R1164,27,0.25
,MC,MC108,Mote Looe Key [In Situ],,default,R575,27,0.75
,PS,PS2,Mote Summerland,All Summerland,D4,R1138,27,0.25
,OF,OF978,Mote Summerland,All Summerland,F1,R853,27,0.5
,SIDEREA,SS463,Mote Looe Key [In Situ],,default,R1520,27,0.25
,OF,OF1027,Mote Islamorada [In Situ],,Unassigned,R64,27,0.5
,OF,OF697,Mote Summerland,All Summerland,B2,R1078,27,0.25
,INTERSEPTA,SI79,Mote Looe Key [In Situ],,default,R1981,27,0.5
,OF,OF976,Mote Looe Key [In Situ],,default,R1023,27,0.25
,MC,MC3,Mote Looe Key [In Situ],,,MC-3,27,0
,OF,OF186,Mote Looe Key [In Situ],,,OF-186/187,27,0
,OA,OA10,Mote Looe Key [In Situ],,,OA MIX1,27,0
,OF,OF977,Mote Summerland,All Summerland,D6,R1104,26,0.75
,MC,MC107,Mote Summerland,All Summerland,B1,R1846,26,0.5
,PC,PC44,Mote Summerland,All Summerland,F1,R853,26,0.5
,OF,OF977,Mote Looe Key [In Situ],,default,R131,26,0.25
,OF,OF940,Mote Islamorada [In Situ],,Unassigned,R321,26,0
,SIDEREA,SS160,Mote Looe Key [In Situ],,default,R1485,26,0.25
,PC,PC19,Mote Summerland,All Summerland,F4,R340,26,0.75
,OF,OF993,Mote Summerland,All Summerland,F5,R1125,26,1
,PS,PS32,Mote Summerland,All Summerland,B1,R1022,26,0.25
,DL,DL154,Mote Summerland,All Summerland,B1,R152,26,0.25
,PC,PC27,Mote Key Largo [In Situ],,,Red03,26,0
,PC,PC27,Mote Key Largo [In Situ],,,Red03,26,0
,PS,PS17,Mote Summerland,All Summerland,A4,R948,26,0.25
,AC,AC2639,Mote Looe Key [In Situ],,,RD-33,26,0
,DL,DL16,Mote Looe Key [In Situ],,,DL MIX1,26,0
,CN,CN18,Mote Summerland,All Summerland,F7,R1920,25,1
,OF,OF980,Mote Summerland,All Summerland,B3,R1601,25,0.75
,ASTREOIDES,PA56,Mote Summerland,All Summerland,G4,R1268,25,1
,MC,MC115,Mote Islamorada [In Situ],,Unassigned,R442,25,0
,OF,OF934,Mote Islamorada [In Situ],,Unassigned,R313,25,0
,PS,PS42,Mote Summerland,All Summerland,C1,R955,25,0.5
,MC,MC205,Mote Summerland,All Summerland,F1,R1685,25,0.5
,OF,OF1034,Mote Islamorada [In Situ],,Unassigned,R56,25,0.5
,PS,PS10,Mote Summerland,All Summerland,A4,R948,25,0.25
,AC,AC70,Mote Key Largo [In Situ],,,Red06,25,0
,AC,AC70,Mote Key Largo [In Situ],,,Blue16,25,0
,MC,MC63,Mote Looe Key [In Situ],,,MC MIX3,25,0
,PS,PS8,Mote Looe Key [In Situ],,,PS-8,25,0
,AC,AC13,Mote Looe Key [In Situ],,,AC-13,25,0
,AC,AC7,Mote Looe Key [In Situ],,,AC-7,25,0
,DL,DL18,Mote Looe Key [In Situ],,,DL MIX1,25,0
,OF,OF951,Mote Islamorada [In Situ],,Unassigned,R284,24,0
,OF,OF951,Mote Islamorada [In Situ],,Unassigned,R465,24,0
,OF,OF1009,Mote Islamorada [In Situ],,Unassigned,R287,24,0
,OF,OF1013,Mote Islamorada [In Situ],,Unassigned,R281,24,0
,OF,OF957,Mote Islamorada [In Situ],,Unassigned,R433,24,0
,OF,OF954,Mote Islamorada [In Situ],,Unassigned,R439,24,0
,MC,MC120,Mote Islamorada [In Situ],,Unassigned,R441,24,0
,OF,OF957,Mote Islamorada [In Situ],,Unassigned,R443,24,0
,PS,PS7,Mote Islamorada [In Situ],,Unassigned,R445,24,0
,PS,PS1,Mote Summerland,All Summerland,B2,R369,24,0.25
,OF,OF942,Mote Islamorada [In Situ],,Unassigned,R315,24,0
,OF,OF957,Mote Islamorada [In Situ],,Unassigned,R509,24,0
,OF,OF951,Mote Islamorada [In Situ],,Unassigned,R510,24,0
,OF,OF940,Mote Islamorada [In Situ],,Unassigned,R512,24,0
,SIDEREA,SS160,Mote Looe Key [In Situ],,default,R894,24,0.5
,DL,DL165,Mote Summerland,All Summerland,F4,R1531,24,0.5
,CN,CN19,Mote Summerland,All Summerland,F3,R1371,24,1
,PS,PS20,Mote Summerland,All Summerland,B5,R1585,24,0.25
,DL,DL270,Mote Summerland,All Summerland,F8,R1606,24,0.5
,PC,PC61,Mote Summerland,All Summerland,F8,R1640,24,0.5
,SIDEREA,SS87,Mote Summerland,All Summerland,F8,R1801,24,0.5
,SIDEREA,SS87,Mote Summerland,All Summerland,F8,R1803,24,0.5
,SIDEREA,SS87,Mote Summerland,All Summerland,F8,R1778,24,0.5
,SIDEREA,SS87,Mote Summerland,All Summerland,F8,R1977,24,0.5
,MC,MC203,Mote Summerland,All Summerland,F8,R2031,24,0.5
,MC,MC203,Mote Summerland,All Summerland,F8,R1868,24,0.5
,MC,MC203,Mote Summerland,All Summerland,F8,R1577,24,0.5
,MC,MC203,Mote Summerland,All Summerland,F8,R1594,24,0.5
