id,species,genotype,site,subsystem,tank,rack,qty,size
,PS,PS66,Mote Key Largo,,G11,R86,4,0.5
,PS,PS67,Mote Key Largo,,G11,R86,4,0.5
,PS,PS68,Mote Key Largo,,G11,R86,4,0.5
,PS,PS69,Mote Key Largo,,G11,R86,4,0.5
,PS,PS70,Mote Key Largo,,G11,R86,4,0.5
,PS,PS71,Mote Key Largo,,G11,R86,4,0.5
,PS,PS72,Mote Key Largo,,G11,R86,4,0.5
,PS,PS74,Mote Key Largo,,G11,R238,4,0.5
,PS,PS75,Mote Key Largo,,G11,R238,4,0.5
,PS,PS76,Mote Key Largo,,G11,R238,4,0.5
,PS,PS77,Mote Key Largo,,G11,R238,4,0.5
,PS,PS78,Mote Key Largo,,G11,R238,4,0.5
,PS,PS79,Mote Key Largo,,G11,R238,4,0.5
,PS,PS80,Mote Key Largo,,G11,R238,4,0.5
,PS,PS81,Mote Key Largo,,G11,R238,4,0.5
,PS,PS82,Mote Key Largo,,G11,R17,4,0.5
,PS,PS83,Mote Key Largo,,G11,R17,4,0.5
,PS,PS84,Mote Key Largo,,G11,R17,4,0.5
,PS,PS85,Mote Key Largo,,G11,R17,4,0.5
,PS,PS86,Mote Key Largo,,G11,R17,4,0.5
,PS,PS90,Mote Key Largo,,G11,R17,4,0.5
,PS,PS91,Mote Key Largo,,G11,R217,4,0.5
,PS,PS92,Mote Key Largo,,G11,R217,4,0.5
,PS,PS93,Mote Key Largo,,G11,R217,4,0.5
,PS,PS94,Mote Key Largo,,G11,R217,4,0.5
,PS,PS95,Mote Key Largo,,G11,R217,4,0.5
,PS,PS96,Mote Key Largo,,G11,R217,4,0.5
,PS,PS98,Mote Key Largo,,G11,R217,4,0.5
,PS,PS99,Mote Key Largo,,G11,R217,4,0.5
,PS,PS100,Mote Key Largo,,G11,R230,4,0.5
,PS,PS101,Mote Key Largo,,G11,R230,4,0.5
,PS,PS102,Mote Key Largo,,G11,R230,4,0.5
,AC,AC22,Mote Key Largo,,G11,R264,4,0.25
,DL,DL252,Mote Summerland,All Summerland,F2,R777,4,1
,DL,DL253,Mote Summerland,All Summerland,F2,R777,4,1
,MC,MC203,Mote Summerland,All Summerland,F8,R1994,4,0.5
,AC,AC29,Mote Key Largo,,G11,R264,4,0.25
,INTERSEPTA,SI77,Mote Summerland,All Summerland,C1,R1131,4,
,PS,PS31,Mote Summerland,All Summerland,B6,R148,4,0.5
,MC,MC107,Mote Summerland,All Summerland,Q7,R1427,4,0.75
,OF,OF990,Mote Key Largo,,G4,R283,4,0.5
,DL,DL155,Mote Summerland,All Summerland,B1,R1725,4,0.25
,MC,MC80,Mote Key Largo,,G12,R300,4,0.25
,PA,PA414,Mote Summerland,All Summerland,A2,R946,4,0.25
,PC,PC46,Mote Key Largo,,G12,R173,4,0.25
,AC,AC1,Mote Key Largo [In Situ],,,Red03,4,0
,AC,AC2,Mote Key Largo [In Situ],,,Red04,4,0
,OF,OF948,Mote Key Largo [In Situ],,,Red04,4,0
,AC,AC72,Mote Key Largo [In Situ],,,Red07,4,0
,AC,AC56,Mote Key Largo [In Situ],,,Red08,4,0
,AC,AC7,Mote Key Largo [In Situ],,,Red10,4,0
,AC,AC1,Mote Key Largo [In Situ],,,Blue33,4,0
,AC,AC2,Mote Key Largo [In Situ],,,Blue34,4,0
,AC,AC72,Mote Key Largo [In Situ],,,Blue87,4,0
,AC,AC56,Mote Key Largo [In Situ],,,Blue88,4,0
,AC,AC7,Mote Key Largo [In Situ],,,Blue90,4,0
,OF,OF948,Mote Key Largo [In Situ],,,Blue54,4,0
,DL,DL106,Mote Key Largo,,G20,R126,4,0.25
,DL,DL107,Mote Key Largo,,G20,R126,4,0.25
,DL,DL108,Mote Key Largo,,G20,R126,4,0.25
,DL,DL112,Mote Key Largo,,G20,R297,4,0.25
,DL,DL114,Mote Key Largo,,G20,R297,4,0.25
,DL,DL116,Mote Key Largo,,G20,R267,4,0.25
,DL,DL117,Mote Key Largo,,G20,R267,4,0.25
,DL,DL118,Mote Key Largo,,G20,R267,4,0.25
,DL,DL119,Mote Key Largo,,G20,R267,4,0.25
,DL,DL129,Mote Key Largo,,G20,R127,4,0.25
,DL,DL131,Mote Key Largo,,G20,R127,4,0.25
,DL,DL132,Mote Key Largo,,G20,R67,4,0.25
,DL,DL135,Mote Key Largo,,G20,R67,4,0.25
,DL,DL136,Mote Key Largo,,G20,R67,4,0.25
,OF,OF946,Mote Islamorada [In Situ],,,Blue10,4,0
,OF,OF1015,Mote Islamorada,,G9,R211,4,0.25
,AP,AP6,Mote Islamorada,,G12,R145,4,0.5
,AC,AC2512,Mote Looe Key [In Situ],,,CM-032,4,0
,MC,MC41,Mote Looe Key [In Situ],,,MC MIX2,4,0
,PS,PS0,Mote Looe Key [In Situ],,,PS-UNK,4,0
,AC,AC2603,Mote Looe Key [In Situ],,,NB-4,4,0
,PS,PS18,Mote Looe Key [In Situ],,,PS MIX1,4,0
,OF,OF5,Mote Looe Key [In Situ],,,OF MIX1,4,0
,OF,OF98,Mote Looe Key [In Situ],,,OF MIX1,4,0
,AC,AC84,Mote Looe Key [In Situ],,,SNP-2,4,0
,AC,AC3,Mote Looe Key [In Situ],,,SNP-1,4,0
,AC,AC6,Mote Looe Key [In Situ],,,SNP-1,4,0
,AP,AP1,Mote Looe Key [In Situ],,,LK-5,4,0
,AP,AP146,Mote Looe Key [In Situ],,,Spawning,4,0
,MC,MC90,Mote Islamorada,,G14,R71,4,0.75
,AC,AC20,Mote Sand Key [In Situ],,,Multi,4,0
,AC,AC2578,Mote Sand Key [In Situ],,,Multi,4,0
,INTERSEPTA,SI233,Mote Islamorada,,G1,R123,4,0.25
,PC,PC47,Mote Islamorada,,G14,R237,4,1
,AP,AP5,Mote Key Largo,,G5,R290,4,0.5
,DL,DL244,Mote Summerland,All Summerland,F3,R65,3,1
,DL,DL230,Mote Summerland,All Summerland,F5,R154,3,1
,DL,DL260,Mote Summerland,All Summerland,F5,R63,3,1
,DL,DL261,Mote Summerland,All Summerland,F5,R63,3,1
,ASTREOIDES,PA86,Mote Summerland,All Summerland,G4,R284,3,1
,DL,DL187,Mote Summerland,All Summerland,F4,R716,3,1
,DL,DL198,Mote Summerland,All Summerland,F4,R716,3,1
,DL,DL217,Mote Summerland,All Summerland,F4,R716,3,1
,DL,DL219,Mote Summerland,All Summerland,F4,R716,3,1
,DL,DL258,Mote Summerland,All Summerland,F5,R63,3,1
,DL,DL259,Mote Summerland,All Summerland,F5,R63,3,1
,DL,DL262,Mote Summerland,All Summerland,F5,R63,3,0.75
,OF,OF992,Mote Summerland,All Summerland,C6,R963,3,0.5
,MC,MC103,Mote Summerland,All Summerland,B3,R292,3,0
,OF,OF842,Mote Key Largo,,G11,R125,3,0.5
,OF,OF831,Mote Key Largo,,G11,R124,3,0.75
,DL,DL102,Mote Key Largo,,G20,R126,3,0.25
,DL,DL125,Mote Key Largo,,G20,R127,3,0.25
,AP,AP144,Mote Key Largo,,,R130,3,0.75
,AP,AP6,Mote Key Largo,,,R130,3,0.75
,DL,DL287,Mote Summerland,All Summerland,H1,R257,3,1
,FRAGUM,FF1,Mote Summerland,All Summerland,H4,R526,3,1
,MC,MC110,Mote Islamorada,,G14,R125,3,0.5
,OF,OF3,Mote Summerland,All Summerland,F5,R1390,3,1
,PC,PC41,Mote Summerland,All Summerland,F4,R1448,3,0.5
,OF,OF866,Mote Summerland,All Summerland,C6,R1672,3,0.25
,OF,OF868,Mote Summerland,All Summerland,C6,R1672,3,0.25
,OF,OF903,Mote Summerland,All Summerland,C6,R1634,3,0.25
,OF,OF905,Mote Summerland,All Summerland,C6,R1634,3,0.25
,OF,OF906,Mote Summerland,All Summerland,C6,R1634,3,0.25
,OF,OF907,Mote Summerland,All Summerland,C6,R1634,3,0.25
,OF,OF909,Mote Summerland,All Summerland,C6,R1634,3,0.25
,OF,OF862,Mote Summerland,All Summerland,C6,R1672,3,0.25
,OF,OF908,Mote Summerland,All Summerland,C6,R1634,3,0.25
,MC,MC203,Mote Summerland,All Summerland,H5,R1249,3,1
,PC,PC-UK,Mote Key Largo,,G18,R156,3,1
,AC,AC78,Mote Islamorada,,G16,R502,3,1
,AP,AP390,Mote Key Largo,,G19,R176,3,0.25
,AP,AP35,Mote Islamorada,,G12,R298,3,0.25
,AP,AP108,Mote Key Largo,,G9,R247,3,0.5
,SIDEREA,SS95,Mote Summerland,,R15,R1110,3,0
,SIDEREA,SS165,Mote Summerland,,R15,R845,3,0
,INTERSEPTA,SI80,Mote Summerland,,R15,R937,3,0
,SIDEREA,SS88,Mote Summerland,,R15,R1770,3,0
,SIDEREA,SS91,Mote Summerland,,R15,R1722,3,0
,SIDEREA,SS121,Mote Summerland,All Summerland,G10,R281,3,0
,SIDEREA,SS463,Mote Summerland,All Summerland,G10,R2028,3,0
,OF,OF1018,Mote Summerland,All Summerland,F5,R1328,3,0
,PS,PS14,Mote Summerland,All Summerland,F5,R1328,3,0
,OF,OF1019,Mote Summerland,All Summerland,F5,R1328,3,0
,MC,MC62?,Mote Summerland,All Summerland,D2,R1704,3,0.5
,AP,AP100,Mote Key Largo,,G16,R50,3,0.5
,ASTREOIDES,PA42,Mote Summerland,All Summerland,G4,R843,3,1
,,PA,Mote Summerland,All Summerland,G3,R867,3,1
,DL,DL13,Mote Islamorada,,G14,R92,3,0.75
,AP,AP26,Mote Islamorada,,G12,R136,3,0.5
,DL,DL20,Mote Summerland,All Summerland,F3,R134,3,1
,DL,DL20,Mote Summerland,All Summerland,F3,R134,3,1
,PS,PS2,Mote Summerland,All Summerland,D4,R1138,3,1
,PS,PS2,Mote Summerland,All Summerland,D4,R1138,3,1
,PS,PS2,Mote Summerland,All Summerland,D4,R1138,3,1
,PS,PS2,Mote Summerland,All Summerland,D4,R1138,3,1
,PS,PS2,Mote Summerland,All Summerland,D4,R1138,3,1
,OF,OF125,Mote Looe Key [In Situ],,,OF MIX2,3,0
,DL,DL161,Mote Summerland,All Summerland,A5,R108,3,0.25
,AP,AP14,Mote Islamorada,,G12,R293,3,0.5
,PS,PS88,Mote Key Largo,,G11,R17,3,0.5
,PS,PS73,Mote Key Largo,,G11,R238,3,0.5
,PS,PS103,Mote Key Largo,,G11,R230,3,0.5
,AC,AC27,Mote Key Largo,,G11,R264,3,0.25
,AC,AC23,Mote Key Largo,,G11,R264,3,0.25
,AP,AP114,Mote Key Largo,,G9,R279,3,
,DL,DL251,Mote Summerland,All Summerland,F2,R777,3,1
,DL,DL70,Mote Islamorada,,G15,R97,3,0.25
,DL,DL182,Mote Summerland,All Summerland,F4,R1317,3,1
,DL,DL166,Mote Summerland,All Summerland,F4,R716,3,
,DL,DL232,Mote Summerland,All Summerland,F5,R154,3,0.75
,PC,PC45,Mote Key Largo,,G12,R173,3,0.5
,CN,CN-display,Mote Summerland,All Summerland,H6,R1029,3,1
,OF,OF450,Mote Key Largo,,G12,R300,3,0.25
,OF,OF957,Mote Key Largo,,G12,R60,3,0.25
,PC,PC26,Mote Key Largo,,G12,R173,3,0.25
,PC,PC21,Mote Key Largo,,G12,R173,3,0.25
,MC,MC77,Mote Key Largo [In Situ],,,Red03,3,0
,AP,AP126,Mote Key Largo [In Situ],,,Red04,3,0
,OF,OF945,Mote Key Largo [In Situ],,,Red04,3,0
,AC,AC2601,Mote Key Largo [In Situ],,,Red05,3,0
,AC,AC2612,Mote Key Largo [In Situ],,,Red05,3,0
,AC,AC2616,Mote Key Largo [In Situ],,,Red05,3,0
,AC,AC50,Mote Key Largo [In Situ],,,Red05,3,0
,AC,AC2651,Mote Key Largo [In Situ],,,Red06,3,0
,AC,AC50,Mote Key Largo [In Situ],,,Red09,3,0
,MC,MC77,Mote Key Largo [In Situ],,,Blue53,3,0
,OF,OF945,Mote Key Largo [In Situ],,,Blue74,3,0
,AP,AP126,Mote Key Largo [In Situ],,,Blue44,3,0
,AC,AC2601,Mote Key Largo [In Situ],,,Blue45,3,0
,AC,AC2612,Mote Key Largo [In Situ],,,Blue45,3,0
,AC,AC2616,Mote Key Largo [In Situ],,,Blue45,3,0
,AC,AC2651,Mote Key Largo [In Situ],,,Blue46,3,0
,AC,AC50,Mote Key Largo [In Situ],,,Blue89,3,0
,AP,AP35,Mote Key Largo,,G8,R1005,3,0.75
,CN,CN69,Mote Islamorada,,G3,R150,3,0.5
,AP,AP38,Mote Key Largo,,G8,R1010,3,0.75
,AP,AP46,Mote Key Largo,,G2,R1017,3,0.75
,AP,AP47,Mote Key Largo,,G2,R1018,3,0.75
,AP,AP58,Mote Key Largo,,G2,R1019,3,0.75
,OF,OF814,Mote Key Largo,,G11,R123,3,0.25
,OF,OF822,Mote Key Largo,,G11,R123,3,0.25
,OA,OA8,Mote Islamorada,,G14,R130,3,0.25
,DL,DL110,Mote Key Largo,,G20,R297,3,0.25
,OF,OF981,Mote Summerland,All Summerland,C2,R699,3,0.25
,OF,OF953,Mote Islamorada [In Situ],,Unassigned,R269,3,0.25
,OF,OF?,Mote Islamorada,,G1,R55,3,1
,OF,OF?,Mote Islamorada,,G1,R55,3,1
,AP,AP146,Mote Key Largo,,G2,R1024,3,0.5
,AC,AC2572,Mote Looe Key [In Situ],,,FM-5,3,0
,OF,OF675,Mote Looe Key [In Situ],,,OF MIX2,3,0
,OF,OF701,Mote Looe Key [In Situ],,,OF MIX3,3,0
,OF,OF182,Mote Looe Key [In Situ],,,OF MIX4,3,0
,DS,DS1,Mote Looe Key [In Situ],,,DS MIX1,3,0
,AC,AC47,Mote Looe Key [In Situ],,,SNP-1,3,0
,AC,AC925,Mote Looe Key [In Situ],,,AC-925,3,0
,AP,AP147,Mote Looe Key [In Situ],,,CU-TR5,3,0
,AP,AP0,Mote Looe Key [In Situ],,,AP UNK2,3,0
,AC,AC47,Mote Looe Key [In Situ],,,Spawning,3,0
,AC,AC54,Mote Sand Key [In Situ],,,Multi,3,0
,AC,AC5,Mote Sand Key [In Situ],,,Multi,3,0
,AC,AC2582,Mote Sand Key [In Situ],,,Multi,3,0
,AC,AC2572,Mote Sand Key [In Situ],,,Multi,3,0
,AC,AC55,Mote Sand Key [In Situ],,,Multi,3,0
,AP,AP53,Mote Islamorada,,G12,R157,3,0.25
,OF,OF1011,Mote Islamorada [In Situ],,Unassigned,R466,2,0
,OR,OR?,Mote Summerland,All Summerland,Display,R1633,2,0.25
,DL,DL245,Mote Summerland,All Summerland,F3,R65,2,1
,DL,DL241,Mote Summerland,All Summerland,F2,R777,2,1
,DL,DL229,Mote Summerland,All Summerland,F5,R154,2,1
,MC,MC90,Mote Islamorada [In Situ],,Unassigned,R314,2,0
,DL,DL171,Mote Summerland,All Summerland,F4,R716,2,1
,DL,DL194,Mote Summerland,All Summerland,F4,R716,2,1
,SIDEREA,SS22,Mote Summerland,All Summerland,F3,R318,2,0.75
,UK,UK,Mote Summerland,All Summerland,F2,R1143,2,1
,DL,DL205,Mote Summerland,All Summerland,F4,R716,2,1
,OF,OF806,Mote Key Largo,,G11,R122,2,0.5
,OF,OF807,Mote Key Largo,,G11,R122,2,0.5
,OF,OF812,Mote Key Largo,,G11,R122,2,0.75
,OF,OF817,Mote Key Largo,,G11,R123,2,0.5
,OF,OF827,Mote Key Largo,,G11,R124,2,0.5
,OF,OF839,Mote Key Largo,,G11,R124,2,0.5
,OF,OF825,Mote Key Largo,,G11,R124,2,0.75
,OF,OF809,Mote Key Largo,,G11,R122,2,0.75
,OF,OF834,Mote Key Largo,,G11,R124,2,0.75
,OF,OF823,Mote Key Largo,,G11,R124,2,0.75
,OF,OF829,Mote Key Largo,,G11,R124,2,0.75
,OF,OF830,Mote Key Largo,,G11,R124,2,0.75
,OF,OF840,Mote Key Largo,,G11,R124,2,0.75
,OF,OF848,Mote Key Largo,,G11,R129,2,0.5
,OF,OF850,Mote Key Largo,,G11,R129,2,0.5
,OF,OF851,Mote Key Largo,,G11,R129,2,0.5
,OF,OF852,Mote Key Largo,,G11,R129,2,0.5
,OF,OF854,Mote Key Largo,,G11,R129,2,0.5
,OF,OF859,Mote Key Largo,,G11,R129,2,0.5
,AP,AP39,Mote Key Largo,,,R132,2,0.5
,OF,OF849,Mote Key Largo,,G11,R129,2,0.75
,INTERSEPTA,SI16,Mote Summerland,All Summerland,H4,R526,2,1
,PS,PS44,Mote Summerland,All Summerland,H4,R275,2,1
,CN,CN87,Mote Summerland,All Summerland,Q3,R351,2,1
,CN,CN85,Mote Summerland,All Summerland,Q3,R901,2,1
,MC,MC202,Mote Summerland,All Summerland,H5,R1410,2,1
,PORITES,PP16,Mote Summerland,All Summerland,G9,R1552,2,0
,PP,PP17,Mote Summerland,All Summerland,G9,R1552,2,0
,PP,PP21,Mote Summerland,All Summerland,G9,R1552,2,0
,PP,PP22,Mote Summerland,All Summerland,G9,R1552,2,0
,PP,PP23,Mote Summerland,All Summerland,G9,R1552,2,0
,PS,PS30,Mote Summerland,All Summerland,E3,R388,2,0.25
,PC,PC27,Mote Islamorada,,G9,R170,2,0.5
,CN,CN-UK,Mote Key Largo,,G18,R156,2,0
,Gr,Green,Mote Islamorada,,G10,R158,2,0.5
,AC,AC78,Mote Islamorada,,G16,R506,2,1
,SIDEREA,SS124,Mote Summerland,,R15,R1884,2,0
,SIDEREA,SS125,Mote Summerland,,R15,R1884,2,0
,SIDEREA,SS463,Mote Summerland,,R15,R1815,2,0
,SIDEREA,SS463,Mote Summerland,,R15,R1950,2,0
,SIDEREA,SS163,Mote Summerland,,R15,R1731,2,0
,AP,AP145,Mote Key Largo,,G9,R29,2,0.5
,AP,AP411,Mote Key Largo,,G9,R29,2,0.25
,DL,DL192,Mote Summerland,All Summerland,F4,R716,2,1
,SIDEREA,SS121,Mote Summerland,,R15,R1913,2,0
,SIDEREA,SS463,Mote Summerland,All Summerland,F9,R1859,2,0
,INTERSEPTA,SI72,Mote Summerland,,R15,R1909,2,0
,OF,OF683,Mote Summerland,All Summerland,F5,R451,2,0.5
,OF,OF677,Mote Summerland,All Summerland,F2,R1006,2,1
,OF,OF696,Mote Summerland,All Summerland,E5,R263,2,0.25
,AP,AP24,Mote Key Largo,,G18,R4,2,1
,PS,PS30,Mote Summerland,All Summerland,F3,R468,2,0.5
,OF,OF?,Mote Islamorada,,G1,R55,2,0.5
,AP,AP14,Mote Key Largo,,G18,R4,2,1
,AP,AP410,Mote Key Largo,,G19,R176,2,0.5
,OF,OF1005,Mote Key Largo,,G4,R283,2,0.5
,OF,OF675,Mote Summerland,All Summerland,F2,R1006,2,0.75
,OF,OF328,Mote Summerland,All Summerland,F2,R1006,2,1
,ASTREOIDES,PA33,Mote Summerland,All Summerland,G9,R1324,2,0.75
,I3,I3A,Mote Summerland,All Summerland,G9,R1226,2,1
,OF,OF955,Mote Islamorada,,G14,R125,2,0
,OF,OF994,Mote Summerland,All Summerland,D5,R1445,2,0
,AP,AP124,Mote Islamorada,,G12,R136,2,0.5
,PC,PC31,Mote Key Largo,,G11,R255,2,0.75
,AP,AP14,Mote Islamorada,,G12,R157,2,0.25
,OF,OF678,Mote Summerland,All Summerland,F5,R909,2,1
,DL,DL185,Mote Summerland,All Summerland,F6,R1948,2,1
,DL,DL165,Mote Summerland,All Summerland,F3,R65,2,1
,AC,AC2544,Mote Looe Key [In Situ],,,CU-130,2,0
,MC,MC32,Mote Looe Key [In Situ],,,MC MIX1,2,0
,OF,OF672,Mote Looe Key [In Situ],,,OF MIX2,2,0
,OF,OF698,Mote Looe Key [In Situ],,,OF MIX3,2,0
,PS,PS30,Mote Summerland,All Summerland,C2,R560,2,0.5
,ASTREOIDES,PA313,Mote Summerland,All Summerland,F9,R2023,2,0.25
,OF,OF977,Mote Summerland,All Summerland,Q7,R1374,2,0
,AP,AP44,Mote Islamorada,,G12,R293,2,0.25
,INTERSEPTA,SI14,Mote Summerland,All Summerland,H4,R80,2,1
,PS,PS87,Mote Key Largo,,G11,R17,2,0.5
,PS,PS97,Mote Key Largo,,G11,R217,2,0.5
,DL,DL250,Mote Summerland,All Summerland,F2,R777,2,1
,OF,OF864,Mote Summerland,All Summerland,C6,R1672,2,0.25
,PS,PS7,Mote Summerland,All Summerland,F2,R851,2,1
,PC,PC16,Mote Summerland,All Summerland,F4,R386,2,0.25
,PC,PC15,Mote Summerland,All Summerland,F4,R1055,2,1
,DL,DL167,Mote Summerland,All Summerland,F4,R716,2,1
,OF,OF940,Mote Key Largo,,G20,R257,2,0.5
,OF,OF950,Mote Key Largo,,G12,R60,2,0.25
,OF,OF985,Mote Summerland,All Summerland,Q7,R1297,2,0.5
,DL,DL192,Mote Summerland,All Summerland,Q7,R1529,2,1
,PS,PS20,Mote Summerland,All Summerland,B1,R1614,2,0.25
,ASTREOIDES,PA346,Mote Summerland,All Summerland,G9,R1492,2,0.25
,AP,AP126,Mote Key Largo [In Situ],,Unassigned,R1,2,1
,OF,OF96,Mote Summerland,All Summerland,D5,R1854,2,0.5
,OF,OF670,Mote Summerland,All Summerland,D5,R1854,2,0.5
,OF,OF1013,Mote Key Largo,,G12,R101,2,0.25
,MC,MC83,Mote Key Largo [In Situ],,,Red02,2,0
,PC,PC25,Mote Key Largo [In Situ],,,Red04,2,0
,AC,AC2607,Mote Key Largo [In Situ],,,Red05,2,0
,AC,AC2627,Mote Key Largo [In Situ],,,Red05,2,0
,AC,AC2631,Mote Key Largo [In Situ],,,Red05,2,0
,AC,AC2927,Mote Key Largo [In Situ],,,Red05,2,0
,AC,AC2929,Mote Key Largo [In Situ],,,Red05,2,0
,AC,AC2933,Mote Key Largo [In Situ],,,Red05,2,0
,AC,AC2937,Mote Key Largo [In Situ],,,Red05,2,0
,AC,AC2634,Mote Key Largo [In Situ],,,Red06,2,0
,AC,AC2938,Mote Key Largo [In Situ],,,Red06,2,0
,AC,AC2939,Mote Key Largo [In Situ],,,Red06,2,0
,AC,AC2940,Mote Key Largo [In Situ],,,Red06,2,0
,AC,AC4,Mote Key Largo [In Situ],,,Red08,2,0
,AC,AC3,Mote Key Largo [In Situ],,,Red10,2,0
,AC,AC90,Mote Key Largo [In Situ],,,Red08,2,0
,AC,AC2927,Mote Key Largo [In Situ],,,Blue55,2,0
,AC,AC2929,Mote Key Largo [In Situ],,,Blue55,2,0
,PC,PC25,Mote Key Largo [In Situ],,,Blue64,2,0
,AC,AC2607,Mote Key Largo [In Situ],,,Blue45,2,0
,AC,AC2634,Mote Key Largo [In Situ],,,Blue46,2,0
,AC,AC2938,Mote Key Largo [In Situ],,,Blue46,2,0
,AC,AC2939,Mote Key Largo [In Situ],,,Blue46,2,0
,AC,AC2940,Mote Key Largo [In Situ],,,Blue46,2,0
,AC,AC4,Mote Key Largo [In Situ],,,Blue98,2,0
,AC,AC90,Mote Key Largo [In Situ],,,Blue78,2,0
,AC,AC3,Mote Key Largo [In Situ],,,Blue80,2,0
,MC,MC83,Mote Key Largo [In Situ],,,Blue62,2,0
,MC,MC112,Mote Key Largo,,G6,R303,2,0.25
,AP,AP24,Mote Key Largo [In Situ],,Unassigned,R3,2,1
,AP,AP24,Mote Key Largo [In Situ],,Unassigned,R4,2,1
,AP,AP19-B,Mote Key Largo,,G20,R165,2,0.75
,AP,AP365,Mote Key Largo,,G2,R1020,2,0.75
,OF,OF820,Mote Key Largo,,G11,R123,2,0.25
,CN,CN83,Mote Islamorada,,G14,R213,2,0.5
,AC,AC2933,Mote Key Largo [In Situ],,,Blue55,2,0
,AC,AC2937,Mote Key Largo [In Situ],,,Blue55,2,0
,AP,AP124,Mote Key Largo [In Situ],,,Blue44,2,0
,AP,AP110,Mote Key Largo,,G2,R1022,2,0.5
,AP,AP144,Mote Key Largo,,G2,R1023,2,0.5
,AC,AC2506,Mote Looe Key [In Situ],,,CU-014,2,0
,MC,MC76,Mote Looe Key [In Situ],,,MC MIX3,2,0
,PS,PS27,Mote Looe Key [In Situ],,,PS MIX2,2,0
,AC,AC2632,Mote Looe Key [In Situ],,,RD-7,2,0
,AC,AC2628,Mote Looe Key [In Situ],,,RD-3,2,0
,OF,OF672,Mote Looe Key [In Situ],,,OF MIX1,2,0
,OF,OF100,Mote Looe Key [In Situ],,,OF MIX1,2,0
,OF,OF181,Mote Looe Key [In Situ],,,OF MIX1,2,0
,OF,OF698,Mote Looe Key [In Situ],,,OF MIX1,2,0
,AC,AC96,Mote Looe Key [In Situ],,,AC-96,2,0
,AC,AC0,Mote Looe Key [In Situ],,,SNP-2,2,0
,AC,AC13,Mote Looe Key [In Situ],,,SNP-1,2,0
,AC,AC51,Mote Looe Key [In Situ],,,SNP-1,2,0
,AP,AP145,Mote Looe Key [In Situ],,,CU-TR5,2,0
,AP,AP48,Mote Looe Key [In Situ],,,LK-5,2,0
,AC,AC3,Mote Looe Key [In Situ],,,Spawning,2,0
,AC,AC2571,Mote Sand Key [In Situ],,,Multi,2,0
,OF,OF1024,Mote Islamorada,,G14,R153,2,0.5
,AP,AP384,Mote Key Largo,,G16,R233,2,0.75
,DS,DS6,Mote Summerland,All Summerland,G9,R1072,1,0
,DS,DS8,Mote Summerland,All Summerland,G9,R1044,1,0
,DL,DL255,Mote Summerland,All Summerland,G9,R563,1,0
,DS,DS9,Mote Summerland,All Summerland,G9,R231,1,0
,SIDEREA,SS19,Mote Summerland,All Summerland,F3,R318,1,1
,SIDEREA,SS18,Mote Summerland,All Summerland,F3,R318,1,0.5
,OF,OF320,Mote Summerland,All Summerland,F2,R1143,1,1
,OF,OF338,Mote Summerland,All Summerland,F2,R1143,1,1
,OF,OF388,Mote Summerland,All Summerland,F2,R1143,1,1
,OF,OF389,Mote Summerland,All Summerland,F2,R1143,1,1
,ASTREOIDES,PA32,Mote Islamorada,,G1,R7,1,
,ASTREOIDES,PA71,Mote Summerland,All Summerland,H6,R285,1,1
,ASTREOIDES,PA72,Mote Summerland,All Summerland,H6,R285,1,1
,ASTREOIDES,PA60,Mote Summerland,All Summerland,H6,R285,1,1
,ASTREOIDES,PA89,Mote Summerland,All Summerland,H6,R285,1,1
,ASTREOIDES,PA28,Mote Summerland,All Summerland,H6,R285,1,1
,DL,DL272,Mote Summerland,All Summerland,Spawn,R1358,1,1
,DL,DL273,Mote Summerland,All Summerland,F9,R884,1,1
,DL,DL274,Mote Summerland,All Summerland,F9,R884,1,1
,DL,DL282,Mote Summerland,All Summerland,Spawn,R1378,1,1
,DL,DL284,Mote Summerland,All Summerland,F9,R822,1,1
,CN,CN28,Mote Summerland,All Summerland,H5,R1369,1,1
,CN,CN31,Mote Summerland,,R15,R1049,1,0
,CN,CN35,Mote Summerland,All Summerland,H5,R1296,1,0
,CN,CN37,Mote Summerland,All Summerland,H2,R1036,1,0
,CN,CN39,Mote Summerland,All Summerland,G4,R1152,1,0
,CN,CN34,Mote Summerland,All Summerland,F9,R1030,1,1
,CN,CN53,Mote Summerland,All Summerland,H1,R478,1,1
,CN,CN62,Mote Summerland,,Unassigned,R990,1,1
,CN,CN64,Mote Summerland,All Summerland,H4,R505,1,1
,CN,CN65,Mote Summerland,All Summerland,H4,R505,1,1
,CN,CN66,Mote Summerland,All Summerland,H4,R505,1,1
,CN,CN63,Mote Summerland,,Unassigned,R176,1,1
,CN,CN70,Mote Summerland,,R15,R1228,1,1
,CN,CN71,Mote Summerland,,R15,R1228,1,1
,CN,CN72,Mote Summerland,,R15,R1228,1,1
,CN,CN77,Mote Summerland,All Summerland,G7,R1953,1,1
,MC,MC125,Mote Islamorada [In Situ],,Unassigned,R45,1,0
,MC,MC120,Mote Islamorada [In Situ],,Unassigned,R45,1,0
,MC,MC85,Mote Islamorada [In Situ],,Unassigned,R448,1,0
,DL,DL100,Mote Key Largo,,G20,R126,1,0.75
,OF,OF832,Mote Key Largo,,G11,R124,1,0.75
,AP,AP13,Mote Key Largo,,,R132,1,1
,AC,AC92,Mote Key Largo,,,R132,1,1
